BFS_NR;GEBIET_NAME;THEMA_NAME;SET_NAME;SUBSET_NAME;INDIKATOR_ID;INDIKATOR_NAME;INDIKATOR_JAHR;INDIKATOR_VALUE;EINHEIT_KURZ;EINHEIT_LANG;
10;Obfelden;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;157;Geb.Vol. Dienstleistungen: Anteil [%];2018;3.3;%;Prozent;
10;Obfelden;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;161;Geb.Vol. Infrastruktur: Anteil [%];2018;7.1;%;Prozent;
10;Obfelden;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;159;Geb.Vol. Industrie/Lager: Anteil [%];2018;11.2;%;Prozent;
10;Obfelden;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;163;Geb.Vol. Landwirtschaft: Anteil [%];2018;6.1;%;Prozent;
10;Obfelden;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;165;Geb.Vol. Nebengebäude: Anteil [%];2018;6.6;%;Prozent;
10;Obfelden;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;170;Gebäudevolumen: Zunahme [%];2018;4.0;%;Prozent;
10;Obfelden;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;168;Geb.Vol. Wohnen: Zunahme [%];2018;4.8;%;Prozent;
10;Obfelden;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;158;Geb.Vol. Dienstleistungen: Zunahme [%];2018;-1.8;%;Prozent;
10;Obfelden;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;162;Geb.Vol. Infrastruktur: Zunahme [%];2018;2.2;%;Prozent;
10;Obfelden;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;160;Geb.Vol. Industrie/Lager: Zunahme [%];2018;0.0;%;Prozent;
10;Obfelden;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;164;Geb.Vol. Landwirtschaft: Zunahme [%];2018;-3.0;%;Prozent;
10;Obfelden;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;166;Geb.Vol. Nebengebäude: Zunahme [%];2018;17.7;%;Prozent;
10;Obfelden;Bau und Immobilien;Wohnungen, Wohnbautätigkeit;Wohnungsbestand;381;Leerwohnungen Total [Anz.];2018;104;Whg.;Wohnungen;
10;Obfelden;Bau und Immobilien;Wohnungen, Wohnbautätigkeit;Wohnungsbestand;373;Leerwohnungsquote [%];2018;4.20;%;Prozent;
10;Obfelden;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;68;Steuerfuss juristische Personen [%];2018;133.47;%;Prozent;
11;Ottenbach;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;169;Gebäudevolumen [1000 m3];2018;1215;1000 m3;Tausend Kubikmeter;
11;Ottenbach;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;167;Geb.Vol. Wohnen: Anteil [%];2018;66.6;%;Prozent;
11;Ottenbach;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;157;Geb.Vol. Dienstleistungen: Anteil [%];2018;3.3;%;Prozent;
11;Ottenbach;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;161;Geb.Vol. Infrastruktur: Anteil [%];2018;6.3;%;Prozent;
11;Ottenbach;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;159;Geb.Vol. Industrie/Lager: Anteil [%];2018;10.1;%;Prozent;
11;Ottenbach;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;163;Geb.Vol. Landwirtschaft: Anteil [%];2018;7.6;%;Prozent;
11;Ottenbach;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;165;Geb.Vol. Nebengebäude: Anteil [%];2018;6.0;%;Prozent;
11;Ottenbach;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;170;Gebäudevolumen: Zunahme [%];2018;0.8;%;Prozent;
11;Ottenbach;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;168;Geb.Vol. Wohnen: Zunahme [%];2018;0.6;%;Prozent;
11;Ottenbach;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;158;Geb.Vol. Dienstleistungen: Zunahme [%];2018;0.0;%;Prozent;
11;Ottenbach;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;162;Geb.Vol. Infrastruktur: Zunahme [%];2018;0.0;%;Prozent;
11;Ottenbach;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;160;Geb.Vol. Industrie/Lager: Zunahme [%];2018;5.0;%;Prozent;
11;Ottenbach;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;164;Geb.Vol. Landwirtschaft: Zunahme [%];2018;-0.8;%;Prozent;
11;Ottenbach;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;166;Geb.Vol. Nebengebäude: Zunahme [%];2018;0.7;%;Prozent;
11;Ottenbach;Bau und Immobilien;Wohnungen, Wohnbautätigkeit;Wohnungsbestand;381;Leerwohnungen Total [Anz.];2018;18;Whg.;Wohnungen;
11;Ottenbach;Bau und Immobilien;Wohnungen, Wohnbautätigkeit;Wohnungsbestand;373;Leerwohnungsquote [%];2018;1.51;%;Prozent;
11;Ottenbach;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;68;Steuerfuss juristische Personen [%];2018;130.59;%;Prozent;
12;Rifferswil;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;169;Gebäudevolumen [1000 m3];2018;606;1000 m3;Tausend Kubikmeter;
12;Rifferswil;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;167;Geb.Vol. Wohnen: Anteil [%];2018;60.4;%;Prozent;
12;Rifferswil;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;157;Geb.Vol. Dienstleistungen: Anteil [%];2018;1.7;%;Prozent;
12;Rifferswil;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;161;Geb.Vol. Infrastruktur: Anteil [%];2018;4.2;%;Prozent;
12;Rifferswil;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;159;Geb.Vol. Industrie/Lager: Anteil [%];2018;6.1;%;Prozent;
12;Rifferswil;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;163;Geb.Vol. Landwirtschaft: Anteil [%];2018;23.7;%;Prozent;
12;Rifferswil;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;165;Geb.Vol. Nebengebäude: Anteil [%];2018;4.0;%;Prozent;
12;Rifferswil;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;170;Gebäudevolumen: Zunahme [%];2018;3.5;%;Prozent;
12;Rifferswil;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;168;Geb.Vol. Wohnen: Zunahme [%];2018;3.8;%;Prozent;
12;Rifferswil;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;158;Geb.Vol. Dienstleistungen: Zunahme [%];2018;0.0;%;Prozent;
12;Rifferswil;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;162;Geb.Vol. Infrastruktur: Zunahme [%];2018;22.0;%;Prozent;
12;Rifferswil;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;160;Geb.Vol. Industrie/Lager: Zunahme [%];2018;0.0;%;Prozent;
12;Rifferswil;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;164;Geb.Vol. Landwirtschaft: Zunahme [%];2018;0.4;%;Prozent;
12;Rifferswil;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;166;Geb.Vol. Nebengebäude: Zunahme [%];2018;9.6;%;Prozent;
12;Rifferswil;Bau und Immobilien;Wohnungen, Wohnbautätigkeit;Wohnungsbestand;381;Leerwohnungen Total [Anz.];2018;0;Whg.;Wohnungen;
12;Rifferswil;Bau und Immobilien;Wohnungen, Wohnbautätigkeit;Wohnungsbestand;373;Leerwohnungsquote [%];2018;0.00;%;Prozent;
12;Rifferswil;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;68;Steuerfuss juristische Personen [%];2018;145.30;%;Prozent;
13;Stallikon;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;169;Gebäudevolumen [1000 m3];2018;1649;1000 m3;Tausend Kubikmeter;
13;Stallikon;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;167;Geb.Vol. Wohnen: Anteil [%];2018;65.9;%;Prozent;
13;Stallikon;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;157;Geb.Vol. Dienstleistungen: Anteil [%];2018;2.8;%;Prozent;
13;Stallikon;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;161;Geb.Vol. Infrastruktur: Anteil [%];2018;4.9;%;Prozent;
13;Stallikon;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;159;Geb.Vol. Industrie/Lager: Anteil [%];2018;6.7;%;Prozent;
13;Stallikon;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;163;Geb.Vol. Landwirtschaft: Anteil [%];2018;10.6;%;Prozent;
13;Stallikon;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;165;Geb.Vol. Nebengebäude: Anteil [%];2018;9.1;%;Prozent;
13;Stallikon;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;170;Gebäudevolumen: Zunahme [%];2018;1.6;%;Prozent;
13;Stallikon;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;168;Geb.Vol. Wohnen: Zunahme [%];2018;2.1;%;Prozent;
13;Stallikon;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;158;Geb.Vol. Dienstleistungen: Zunahme [%];2018;0.0;%;Prozent;
13;Stallikon;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;162;Geb.Vol. Infrastruktur: Zunahme [%];2018;0.0;%;Prozent;
13;Stallikon;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;160;Geb.Vol. Industrie/Lager: Zunahme [%];2018;0.6;%;Prozent;
13;Stallikon;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;164;Geb.Vol. Landwirtschaft: Zunahme [%];2018;-1.7;%;Prozent;
13;Stallikon;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;166;Geb.Vol. Nebengebäude: Zunahme [%];2018;3.9;%;Prozent;
13;Stallikon;Bau und Immobilien;Wohnungen, Wohnbautätigkeit;Wohnungsbestand;381;Leerwohnungen Total [Anz.];2018;42;Whg.;Wohnungen;
13;Stallikon;Bau und Immobilien;Wohnungen, Wohnbautätigkeit;Wohnungsbestand;373;Leerwohnungsquote [%];2018;2.51;%;Prozent;
13;Stallikon;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;68;Steuerfuss juristische Personen [%];2018;111.29;%;Prozent;
14;Wettswil a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;169;Gebäudevolumen [1000 m3];2018;1942;1000 m3;Tausend Kubikmeter;
14;Wettswil a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;167;Geb.Vol. Wohnen: Anteil [%];2018;73.6;%;Prozent;
14;Wettswil a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;157;Geb.Vol. Dienstleistungen: Anteil [%];2018;1.2;%;Prozent;
14;Wettswil a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;161;Geb.Vol. Infrastruktur: Anteil [%];2018;4.7;%;Prozent;
14;Wettswil a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;159;Geb.Vol. Industrie/Lager: Anteil [%];2018;10.9;%;Prozent;
14;Wettswil a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;163;Geb.Vol. Landwirtschaft: Anteil [%];2018;1.4;%;Prozent;
14;Wettswil a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;165;Geb.Vol. Nebengebäude: Anteil [%];2018;8.2;%;Prozent;
14;Wettswil a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;170;Gebäudevolumen: Zunahme [%];2018;1.5;%;Prozent;
14;Wettswil a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;168;Geb.Vol. Wohnen: Zunahme [%];2018;0.8;%;Prozent;
14;Wettswil a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;158;Geb.Vol. Dienstleistungen: Zunahme [%];2018;0.0;%;Prozent;
14;Wettswil a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;162;Geb.Vol. Infrastruktur: Zunahme [%];2018;25.3;%;Prozent;
14;Wettswil a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;160;Geb.Vol. Industrie/Lager: Zunahme [%];2018;-0.7;%;Prozent;
14;Wettswil a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;164;Geb.Vol. Landwirtschaft: Zunahme [%];2018;-3.2;%;Prozent;
14;Wettswil a.A.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;166;Geb.Vol. Nebengebäude: Zunahme [%];2018;0.4;%;Prozent;
14;Wettswil a.A.;Bau und Immobilien;Wohnungen, Wohnbautätigkeit;Wohnungsbestand;381;Leerwohnungen Total [Anz.];2018;7;Whg.;Wohnungen;
14;Wettswil a.A.;Bau und Immobilien;Wohnungen, Wohnbautätigkeit;Wohnungsbestand;373;Leerwohnungsquote [%];2018;0.31;%;Prozent;
14;Wettswil a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;68;Steuerfuss juristische Personen [%];2018;98.32;%;Prozent;
21;Adlikon;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;169;Gebäudevolumen [1000 m3];2018;444;1000 m3;Tausend Kubikmeter;
21;Adlikon;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;167;Geb.Vol. Wohnen: Anteil [%];2018;57.4;%;Prozent;
21;Adlikon;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;157;Geb.Vol. Dienstleistungen: Anteil [%];2018;1.2;%;Prozent;
21;Adlikon;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;161;Geb.Vol. Infrastruktur: Anteil [%];2018;2.7;%;Prozent;
21;Adlikon;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;159;Geb.Vol. Industrie/Lager: Anteil [%];2018;5.7;%;Prozent;
21;Adlikon;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;163;Geb.Vol. Landwirtschaft: Anteil [%];2018;28.6;%;Prozent;
21;Adlikon;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;165;Geb.Vol. Nebengebäude: Anteil [%];2018;4.3;%;Prozent;
21;Adlikon;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;170;Gebäudevolumen: Zunahme [%];2018;3.0;%;Prozent;
21;Adlikon;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;168;Geb.Vol. Wohnen: Zunahme [%];2018;4.1;%;Prozent;
21;Adlikon;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;158;Geb.Vol. Dienstleistungen: Zunahme [%];2018;0.0;%;Prozent;
21;Adlikon;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;162;Geb.Vol. Infrastruktur: Zunahme [%];2018;0.0;%;Prozent;
21;Adlikon;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;160;Geb.Vol. Industrie/Lager: Zunahme [%];2018;0.0;%;Prozent;
21;Adlikon;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;164;Geb.Vol. Landwirtschaft: Zunahme [%];2018;0.1;%;Prozent;
21;Adlikon;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;166;Geb.Vol. Nebengebäude: Zunahme [%];2018;17.9;%;Prozent;
21;Adlikon;Bau und Immobilien;Wohnungen, Wohnbautätigkeit;Wohnungsbestand;381;Leerwohnungen Total [Anz.];2018;1;Whg.;Wohnungen;
21;Adlikon;Bau und Immobilien;Wohnungen, Wohnbautätigkeit;Wohnungsbestand;373;Leerwohnungsquote [%];2018;0.34;%;Prozent;
21;Adlikon;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;68;Steuerfuss juristische Personen [%];2018;135.30;%;Prozent;
22;Benken;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;169;Gebäudevolumen [1000 m3];2018;512;1000 m3;Tausend Kubikmeter;
22;Benken;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;167;Geb.Vol. Wohnen: Anteil [%];2018;63.5;%;Prozent;
22;Benken;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;157;Geb.Vol. Dienstleistungen: Anteil [%];2018;1.8;%;Prozent;
22;Benken;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;161;Geb.Vol. Infrastruktur: Anteil [%];2018;5.1;%;Prozent;
22;Benken;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;159;Geb.Vol. Industrie/Lager: Anteil [%];2018;5.2;%;Prozent;
22;Benken;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;163;Geb.Vol. Landwirtschaft: Anteil [%];2018;21.7;%;Prozent;
22;Benken;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;165;Geb.Vol. Nebengebäude: Anteil [%];2018;2.8;%;Prozent;
22;Benken;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;170;Gebäudevolumen: Zunahme [%];2018;0.2;%;Prozent;
22;Benken;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;168;Geb.Vol. Wohnen: Zunahme [%];2018;0.3;%;Prozent;
22;Benken;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;158;Geb.Vol. Dienstleistungen: Zunahme [%];2018;0.0;%;Prozent;
22;Benken;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;162;Geb.Vol. Infrastruktur: Zunahme [%];2018;0.0;%;Prozent;
22;Benken;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;160;Geb.Vol. Industrie/Lager: Zunahme [%];2018;0.0;%;Prozent;
22;Benken;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;164;Geb.Vol. Landwirtschaft: Zunahme [%];2018;0.0;%;Prozent;
22;Benken;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;166;Geb.Vol. Nebengebäude: Zunahme [%];2018;0.0;%;Prozent;
22;Benken;Bau und Immobilien;Wohnungen, Wohnbautätigkeit;Wohnungsbestand;381;Leerwohnungen Total [Anz.];2018;5;Whg.;Wohnungen;
22;Benken;Bau und Immobilien;Wohnungen, Wohnbautätigkeit;Wohnungsbestand;373;Leerwohnungsquote [%];2018;1.26;%;Prozent;
22;Benken;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;68;Steuerfuss juristische Personen [%];2018;132.00;%;Prozent;
23;Berg a.I.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;169;Gebäudevolumen [1000 m3];2018;375;1000 m3;Tausend Kubikmeter;
23;Berg a.I.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;167;Geb.Vol. Wohnen: Anteil [%];2018;62.3;%;Prozent;
23;Berg a.I.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;157;Geb.Vol. Dienstleistungen: Anteil [%];2018;1.8;%;Prozent;
23;Berg a.I.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;161;Geb.Vol. Infrastruktur: Anteil [%];2018;9.6;%;Prozent;
23;Berg a.I.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;159;Geb.Vol. Industrie/Lager: Anteil [%];2018;3.2;%;Prozent;
23;Berg a.I.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;163;Geb.Vol. Landwirtschaft: Anteil [%];2018;20.4;%;Prozent;
23;Berg a.I.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;165;Geb.Vol. Nebengebäude: Anteil [%];2018;2.8;%;Prozent;
23;Berg a.I.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;170;Gebäudevolumen: Zunahme [%];2018;-0.6;%;Prozent;
23;Berg a.I.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;168;Geb.Vol. Wohnen: Zunahme [%];2018;-0.2;%;Prozent;
23;Berg a.I.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;158;Geb.Vol. Dienstleistungen: Zunahme [%];2018;0.0;%;Prozent;
23;Berg a.I.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;162;Geb.Vol. Infrastruktur: Zunahme [%];2018;0.0;%;Prozent;
23;Berg a.I.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;160;Geb.Vol. Industrie/Lager: Zunahme [%];2018;-5.4;%;Prozent;
23;Berg a.I.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;164;Geb.Vol. Landwirtschaft: Zunahme [%];2018;-1.7;%;Prozent;
23;Berg a.I.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;166;Geb.Vol. Nebengebäude: Zunahme [%];2018;0.5;%;Prozent;
23;Berg a.I.;Bau und Immobilien;Wohnungen, Wohnbautätigkeit;Wohnungsbestand;381;Leerwohnungen Total [Anz.];2018;2;Whg.;Wohnungen;
23;Berg a.I.;Bau und Immobilien;Wohnungen, Wohnbautätigkeit;Wohnungsbestand;373;Leerwohnungsquote [%];2018;0.72;%;Prozent;
23;Berg a.I.;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;68;Steuerfuss juristische Personen [%];2018;113.14;%;Prozent;
24;Buch a.I.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;169;Gebäudevolumen [1000 m3];2018;611;1000 m3;Tausend Kubikmeter;
24;Buch a.I.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;167;Geb.Vol. Wohnen: Anteil [%];2018;56.3;%;Prozent;
24;Buch a.I.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;157;Geb.Vol. Dienstleistungen: Anteil [%];2018;1.0;%;Prozent;
24;Buch a.I.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;161;Geb.Vol. Infrastruktur: Anteil [%];2018;3.3;%;Prozent;
24;Buch a.I.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;159;Geb.Vol. Industrie/Lager: Anteil [%];2018;4.5;%;Prozent;
24;Buch a.I.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;163;Geb.Vol. Landwirtschaft: Anteil [%];2018;31.8;%;Prozent;
24;Buch a.I.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;165;Geb.Vol. Nebengebäude: Anteil [%];2018;3.1;%;Prozent;
24;Buch a.I.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;170;Gebäudevolumen: Zunahme [%];2018;0.1;%;Prozent;
24;Buch a.I.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;168;Geb.Vol. Wohnen: Zunahme [%];2018;0.1;%;Prozent;
24;Buch a.I.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;158;Geb.Vol. Dienstleistungen: Zunahme [%];2018;0.0;%;Prozent;
24;Buch a.I.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;162;Geb.Vol. Infrastruktur: Zunahme [%];2018;-2.7;%;Prozent;
24;Buch a.I.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;160;Geb.Vol. Industrie/Lager: Zunahme [%];2018;2.5;%;Prozent;
24;Buch a.I.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;164;Geb.Vol. Landwirtschaft: Zunahme [%];2018;0.2;%;Prozent;
24;Buch a.I.;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;166;Geb.Vol. Nebengebäude: Zunahme [%];2018;0.4;%;Prozent;
24;Buch a.I.;Bau und Immobilien;Wohnungen, Wohnbautätigkeit;Wohnungsbestand;381;Leerwohnungen Total [Anz.];2018;4;Whg.;Wohnungen;
24;Buch a.I.;Bau und Immobilien;Wohnungen, Wohnbautätigkeit;Wohnungsbestand;373;Leerwohnungsquote [%];2018;0.99;%;Prozent;
24;Buch a.I.;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;68;Steuerfuss juristische Personen [%];2018;121.19;%;Prozent;
25;Dachsen;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;169;Gebäudevolumen [1000 m3];2018;809;1000 m3;Tausend Kubikmeter;
25;Dachsen;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;167;Geb.Vol. Wohnen: Anteil [%];2018;72.3;%;Prozent;
25;Dachsen;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;157;Geb.Vol. Dienstleistungen: Anteil [%];2018;0.9;%;Prozent;
25;Dachsen;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;161;Geb.Vol. Infrastruktur: Anteil [%];2018;4.0;%;Prozent;
25;Dachsen;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;159;Geb.Vol. Industrie/Lager: Anteil [%];2018;16.3;%;Prozent;
25;Dachsen;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;163;Geb.Vol. Landwirtschaft: Anteil [%];2018;3.2;%;Prozent;
25;Dachsen;Bau und Immobilien;Gebäudevolumen, Bauinvestitionen;Gebäudevolumen;165;Geb.Vol. Nebengebäude: Anteil [%];2018;3.3;%;Prozent;
